Order ID,Customer ID,Product ID,Order Date,Year,Month Name,Week No,Fiscal Quarter,Country,State,City,Region,Market,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount,Shipping Cost,Delivery Date,Delivery Days,Customer Name ,Customer Gender,Customer Age,Segment,Ship Mode,Order Priority,Salesperson,Return Status,Payment Mode
ORD00094,CUST9296,PROD554,05-08-2025,2024,February,6,Q1,India,Maharashtra,Pune,South,India,Furniture,Furniture Sub,Leptop,5490,1157.98,2,0.05,417.3,08-08-2025,3,Vivaan Joshi,Female,59,Consumer,First Class,High,Rakesh Singh,Not Returned,Debit Card
ORD00095,CUST8913,PROD232,06-08-2025,2025,September,36,Q3,India,Gujarat,Ahmedabad,West,India,Beauty,Beauty Sub,Face Wash,4908,406.05,7,0.26,286.56,10-08-2025,4,Aditya Agarwal,Female,33,Consumer,Standard Class,Low,Rakesh Singh,Not Returned,Credit Card
ORD00096,CUST1872,PROD208,07-08-2025,2024,June,24,Q2,India,Delhi,New Delhi,East,India,Appliances,Appliances Sub,Air Purifier,4928,612.03,7,0.25,339.45,08-08-2025,1,Nisha Dubey,Female,29,Corporate,Standard Class,High,Amit Sharma,Not Returned,Debit Card
ORD00097,CUST1741,PROD743,08-08-2025,2025,September,37,Q3,India,Uttar Pradesh,Varanasi,West,India,Appliances,Appliances Sub,Air Purifier,3609,377.78,7,0.15,231.9,10-08-2025,2,Aditya Chopra,Male,31,Consumer,Standard Class,Critical,Amit Sharma,Not Returned,COD
ORD00098,CUST1556,PROD273,09-08-2025,2024,December,50,Q4,India,West Bengal,Kolkata,South,India,Office Supplies,Office Supplies Sub,Printer Paper,7000,1070.62,7,0.02,315.47,16-08-2025,7,Aarav Mishra,Male,46,Consumer,Second Class,Medium,Amit Sharma,Not Returned,Net Banking
ORD00099,CUST2890,PROD271,10-08-2025,2024,April,15,Q2,India,Karnataka,Bengaluru,South,India,Technology,Technology Sub,SSD,5608,1338.93,6,0.24,378.55,12-08-2025,2,Vivaan Gupta,Female,41,Consumer,Standard Class,Low,Anjali Gupta,Not Returned,Credit Card
ORD00100,CUST3666,PROD206,11-08-2025,2024,November,44,Q4,India,Karnataka,Bengaluru,North,India,Electronics,Electronics Sub,Speaker,4554,626.6,1,0.27,166.2,12-08-2025,1,Aditya Iyer,Female,33,Corporate,Second Class,Low,Rohan Mehta,Not Returned,UPI
ORD00101,CUST8278,PROD378,12-08-2025,2025,November,46,Q4,India,Uttar Pradesh,Prayagraj,North,India,Furniture,Furniture Sub,Leptop,4586,938.49,7,0.24,345.22,19-08-2025,7,Anika Mukherjee,Male,54,Consumer,Second Class,Medium,Sandeep Yadav,Not Returned,Debit Card
ORD00102,CUST8428,PROD622,13-08-2025,2024,December,50,Q4,India,Delhi,New Delhi,North,India,Sports,Sports Sub,Cricket Bat,6001,651.34,2,0.11,359.24,15-08-2025,2,Jyoti Joshi,Male,18,Home Office,Second Class,Medium,Rakesh Singh,Not Returned,Debit Card
ORD00103,CUST6920,PROD156,14-08-2025,2024,October,40,Q4,India,Delhi,New Delhi,South,India,Technology,Technology Sub,Laptop,6005,1496.09,6,0.13,430.82,15-08-2025,1,Jyoti Pandey,Male,37,Corporate,First Class,High,Anjali Gupta,Not Returned,UPI
ORD00104,CUST3778,PROD787,15-08-2025,2025,March,9,Q1,India,West Bengal,Kolkata,West,India,Furniture,Furniture Sub,Smart Phones,6283,1028.95,3,0.08,374.45,16-08-2025,1,Meera Mukherjee,Female,44,Home Office,Second Class,Medium,Priya Kapoor,Not Returned,Credit Card
ORD00105,CUST6494,PROD122,16-08-2025,2025,July,29,Q3,India,Delhi,New Delhi,South,India,Electronics,Electronics Sub,Headphones,6936,702.34,6,0.27,501.78,23-08-2025,7,Nisha Chopra,Female,41,Corporate,Same Day,Low,Pankaj Kumar,Not Returned,Credit Card
ORD00106,CUST8185,PROD959,17-08-2025,2024,December,50,Q4,India,Uttar Pradesh,Chennai,West,India,Groceries,Groceries Sub,Dry Fruits,4621,435.77,3,0.02,286.66,21-08-2025,4,Shreya Srivastava,Male,61,Consumer,Same Day,Low,Vivek Verma,Not Returned,Credit Card
ORD00107,CUST3313,PROD811,18-08-2025,2024,August,32,Q3,India,Maharashtra,Pune,North,India,Toys,Toys Sub,Puzzle Set,4868,424.69,3,0.02,191.05,21-08-2025,3,Suresh Tripathi,Female,54,Home Office,Second Class,Medium,Priya Kapoor,Not Returned,UPI
ORD00108,CUST6847,PROD673,19-08-2025,2025,February,8,Q1,India,Delhi,New Delhi,North,India,Furniture,Furniture Sub,Smart Phones,5149,842.11,8,0.21,277.26,20-08-2025,1,Aarav Mukherjee,Male,32,Consumer,Standard Class,Low,Rakesh Singh,Returned,Net Banking
ORD00109,CUST2810,PROD920,20-08-2025,2025,July,27,Q3,India,Gujarat,Ahmedabad,South,India,Appliances,Appliances Sub,Mixer,4343,499.58,2,0.14,186.03,25-08-2025,5,Rahul Kumar,Female,22,Consumer,Second Class,High,Rakesh Singh,Not Returned,COD
ORD00110,CUST9712,PROD653,21-08-2025,2024,January,3,Q1,India,Uttar Pradesh,Chennai,South,India,Toys,Toys Sub,Puzzle Set,4331,356.55,7,0.24,304.05,25-08-2025,4,Navya Joshi,Male,53,Consumer,First Class,Low,Vivek Verma,Not Returned,Debit Card
ORD00111,CUST1797,PROD212,22-08-2025,2024,May,21,Q2,India,Uttar Pradesh,Chennai,East,India,Technology,Technology Sub,Keyboard,6588,1746.51,2,0.23,306.09,24-08-2025,2,Siya Saxena,Male,49,Home Office,First Class,Low,Priya Kapoor,Not Returned,Net Banking
ORD00112,CUST2484,PROD246,23-08-2025,2024,April,17,Q2,India,Uttar Pradesh,Lucknow,East,India,Technology,Technology Sub,SSD,4762,1319.53,2,0.24,249.96,24-08-2025,1,Riya Ghosh,Male,31,Consumer,Standard Class,High,Rakesh Singh,Not Returned,Credit Card
ORD00113,CUST8554,PROD373,24-08-2025,2025,June,26,Q2,India,Asam,Jaipur,North,India,Electronics,Electronics Sub,Headphones,6836,852.51,7,0.23,343.7,29-08-2025,5,Nisha Tiwari,Male,20,Consumer,Same Day,Low,Vivek Verma,Not Returned,UPI
ORD00114,CUST8588,PROD533,25-08-2025,2024,July,27,Q3,India,Uttar Pradesh,Prayagraj,West,India,Fashion,Fashion Sub,T-Shirt,6987,940.04,2,0.04,503.09,28-08-2025,3,Rahul Dubey,Male,57,Corporate,First Class,Critical,Vivek Verma,Not Returned,COD
ORD00115,CUST6190,PROD763,26-08-2025,2025,February,7,Q1,India,Karnataka,Bengaluru,West,India,Appliances,Appliances Sub,Mixer,5353,666.08,5,0.28,182.6,29-08-2025,3,Reyansh Chopra,Female,60,Home Office,Second Class,Low,Sandeep Yadav,Not Returned,UPI
ORD00116,CUST4006,PROD109,27-08-2025,2025,July,30,Q3,India,Karnataka,Bengaluru,North,India,Office Supplies,Office Supplies Sub,Notebook,6713,1132.83,3,0.18,470.59,01-09-2025,5,Priya Kapoor,Female,43,Corporate,Standard Class,High,Pankaj Kumar,Not Returned,Credit Card
ORD00117,CUST4702,PROD220,28-08-2025,2025,July,29,Q3,India,West Bengal,Kolkata,South,India,Office Supplies,Office Supplies Sub,Printer Paper,4840,765.44,6,0,309.52,02-09-2025,5,Manish Chauhan,Female,49,Corporate,First Class,Medium,Pankaj Kumar,Not Returned,Net Banking
ORD00118,CUST2520,PROD222,29-08-2025,2025,January,4,Q1,India,Maharashtra,Pune,North,India,Office Supplies,Office Supplies Sub,Notebook,5101,959.33,6,0.18,256.15,03-09-2025,5,Shreya Das,Female,38,Home Office,First Class,Critical,Pankaj Kumar,Not Returned,Net Banking
ORD00119,CUST9434,PROD713,30-08-2025,2024,December,50,Q4,India,Karnataka,Bengaluru,North,India,Toys,Toys Sub,Puzzle Set,4162,536.55,6,0.1,332.94,31-08-2025,1,Reyansh Iyer,Female,41,Consumer,Second Class,Low,Sandeep Yadav,Not Returned,COD
ORD00120,CUST9953,PROD616,31-08-2025,2024,June,24,Q2,India,Uttar Pradesh,Chennai,East,India,Furniture,Furniture Sub,Leptop,5503,898.66,4,0.25,189.34,01-09-2025,1,Neha Pillai,Female,35,Corporate,Standard Class,Critical,Pankaj Kumar,Not Returned,UPI
ORD00121,CUST5899,PROD502,01-09-2025,2024,January,2,Q1,India,Uttar Pradesh,Chennai,East,India,Office Supplies,Office Supplies Sub,Printer Paper,4937,793.52,7,0.02,299.8,04-09-2025,3,Deepak Gupta,Male,31,Home Office,Same Day,Low,Priya Kapoor,Not Returned,Credit Card
ORD00122,CUST1140,PROD825,02-09-2025,2024,December,52,Q4,India,Uttar Pradesh,Prayagraj,South,India,Sports,Sports Sub,Cricket Bat,5983,817.54,5,0.16,321.46,06-09-2025,4,Jyoti Dubey,Female,36,Consumer,First Class,Critical,Anjali Gupta,Not Returned,Net Banking
ORD00123,CUST6512,PROD986,03-09-2025,2024,January,2,Q1,India,Delhi,New Delhi,South,India,Office Supplies,Office Supplies Sub,Pen Set,6161,1142.99,1,0.18,240.3,10-09-2025,7,Sneha Thakur,Female,59,Consumer,Second Class,Medium,Vivek Verma,Not Returned,Net Banking
ORD00124,CUST4054,PROD969,04-09-2025,2025,June,25,Q2,India,Delhi,New Delhi,South,India,Technology,Technology Sub,Mouse,4371,986.26,3,0.01,179.79,09-09-2025,5,Priya Gupta,Female,31,Corporate,Standard Class,Low,Amit Sharma,Not Returned,Debit Card
ORD00125,CUST9095,PROD263,05-09-2025,2024,June,25,Q2,India,Gujarat,Ahmedabad,North,India,Toys,Toys Sub,Puzzle Set,4895,578.4,1,0.01,233.05,12-09-2025,7,Navya Banerjee,Female,50,Corporate,Standard Class,Critical,Sandeep Yadav,Not Returned,Credit Card
ORD00126,CUST4666,PROD788,06-09-2025,2025,May,18,Q2,India,Delhi,New Delhi,South,India,Technology,Technology Sub,Monitor,4261,990.24,2,0.08,249.41,10-09-2025,4,Aarti Nair,Female,34,Consumer,Second Class,Medium,Rohan Mehta,Not Returned,Credit Card
ORD00127,CUST4691,PROD735,07-09-2025,2025,October,42,Q4,India,West Bengal,Kolkata,South,India,Office Supplies,Office Supplies Sub,Printer Paper,3677,718.4,6,0.04,197.54,14-09-2025,7,Vivaan Sharma,Male,27,Corporate,Standard Class,Medium,Priya Kapoor,Not Returned,COD
ORD00128,CUST5343,PROD164,08-09-2025,2025,August,34,Q3,India,Uttar Pradesh,Prayagraj,North,India,Office Supplies,Office Supplies Sub,Notebook,6798,1070.68,5,0.18,280.24,10-09-2025,2,Siya Joshi,Male,23,Corporate,Second Class,Critical,Anjali Gupta,Not Returned,UPI
ORD00129,CUST4086,PROD965,09-09-2025,2025,May,18,Q2,India,Karnataka,Bengaluru,West,India,Office Supplies,Office Supplies Sub,Notebook,5853,1120.06,8,0.2,394.89,12-09-2025,3,Meera Rathore,Female,58,Corporate,Second Class,Medium,Priya Kapoor,Not Returned,Debit Card
ORD00130,CUST4590,PROD403,10-09-2025,2024,July,30,Q3,India,West Bengal,Kolkata,West,India,Office Supplies,Office Supplies Sub,Printer Paper,4923,976.29,5,0.19,340.09,11-09-2025,1,Neha Verma,Female,37,Corporate,Standard Class,Low,Rakesh Singh,Not Returned,COD
ORD00131,CUST8115,PROD571,11-09-2025,2024,September,38,Q3,India,Gujarat,Ahmedabad,West,India,Technology,Technology Sub,Keyboard,4374,1010.24,2,0.03,223.35,14-09-2025,3,Pooja Nair,Male,42,Consumer,Same Day,Medium,Rohan Mehta,Not Returned,UPI
ORD00132,CUST4397,PROD583,12-09-2025,2025,February,9,Q1,India,Uttar Pradesh,Chennai,South,India,Toys,Toys Sub,Puzzle Set,6337,831.55,5,0.17,261.97,13-09-2025,1,Sneha Agarwal,Female,52,Home Office,Same Day,Low,Sandeep Yadav,Not Returned,Debit Card
ORD00133,CUST2597,PROD103,13-09-2025,2025,December,52,Q4,India,Gujarat,Ahmedabad,West,India,Furniture,Furniture Sub,Leptop,3637,625.79,2,0.13,274.92,16-09-2025,3,Sai Rathore,Male,38,Consumer,Second Class,High,Rohan Mehta,Not Returned,UPI
ORD00134,CUST4994,PROD836,14-09-2025,2024,July,28,Q3,India,Uttar Pradesh,Chennai,South,India,Groceries,Groceries Sub,Dry Fruits,3674,429.52,8,0.27,120.8,19-09-2025,5,Ira Kumar,Female,44,Consumer,Standard Class,Critical,Sandeep Yadav,Not Returned,Credit Card
ORD00135,CUST7043,PROD849,15-09-2025,2025,April,16,Q2,India,Delhi,New Delhi,East,India,Electronics,Electronics Sub,Speaker,5938,811.82,3,0.15,237.68,18-09-2025,3,Nitin Das,Male,24,Consumer,Second Class,High,Rohan Mehta,Not Returned,Debit Card
ORD00136,CUST9540,PROD777,16-09-2025,2025,September,38,Q3,India,Maharashtra,Pune,South,India,Books,Books Sub,Analytics Book,4283,373.72,6,0.01,186.44,20-09-2025,4,Manish Jain,Male,19,Corporate,Standard Class,Low,Rohan Mehta,Not Returned,Net Banking
ORD00137,CUST5934,PROD816,17-09-2025,2024,February,9,Q1,India,Uttar Pradesh,Chennai,West,India,Office Supplies,Office Supplies Sub,Printer Paper,4114,708.81,2,0.1,154.42,20-09-2025,3,Priya Ghosh,Male,18,Consumer,Same Day,Low,Vivek Verma,Not Returned,UPI
ORD00138,CUST5252,PROD363,18-09-2025,2024,October,41,Q4,India,Asam,Jaipur,South,India,Groceries,Groceries Sub,Dry Fruits,4617,517.45,1,0.21,160.94,19-09-2025,1,Shreya Joshi,Female,21,Corporate,First Class,Low,Sandeep Yadav,Not Returned,COD
ORD00139,CUST7588,PROD290,19-09-2025,2025,February,8,Q1,India,Delhi,New Delhi,North,India,Sports,Sports Sub,Cricket Bat,6388,703.48,2,0.1,235.47,22-09-2025,3,Navya Verma,Male,19,Consumer,Second Class,Medium,Amit Sharma,Not Returned,COD
ORD00140,CUST3334,PROD329,20-09-2025,2025,August,35,Q3,India,Asam,Jaipur,West,India,Beauty,Beauty Sub,Face Wash,6119,511.98,5,0.22,390.57,21-09-2025,1,Vivaan Ghosh,Male,42,Corporate,Same Day,High,Anjali Gupta,Not Returned,Net Banking
ORD00141,CUST6181,PROD222,21-09-2025,2024,June,23,Q2,India,Asam,Jaipur,East,India,Toys,Toys Sub,Puzzle Set,5158,686.23,7,0.14,185.17,28-09-2025,7,Suresh Khanna,Female,33,Consumer,Second Class,Medium,Rohan Mehta,Not Returned,Net Banking
ORD00142,CUST6560,PROD719,22-09-2025,2024,February,7,Q1,India,Uttar Pradesh,Chennai,North,India,Technology,Technology Sub,SSD,5431,1237.76,6,0.08,171.93,24-09-2025,2,Sneha Ghosh,Male,63,Consumer,First Class,High,Anjali Gupta,Not Returned,UPI
ORD00143,CUST6573,PROD779,23-09-2025,2024,March,10,Q1,India,Maharashtra,Mumbai,North,India,Office Supplies,Office Supplies Sub,Printer Paper,4969,876.11,4,0.25,221.42,27-09-2025,4,Amit Jain,Male,24,Corporate,Second Class,High,Priya Kapoor,Returned,UPI
ORD00144,CUST7808,PROD817,24-09-2025,2025,September,37,Q3,India,Gujarat,Ahmedabad,South,India,Beauty,Beauty Sub,Face Wash,5618,668.98,7,0.02,337.27,26-09-2025,2,Vihaan Banerjee,Female,62,Consumer,First Class,Medium,Priya Kapoor,Not Returned,Credit Card
ORD00145,CUST5646,PROD349,25-09-2025,2025,July,28,Q3,India,Delhi,New Delhi,East,India,Technology,Technology Sub,Monitor,5113,1310.65,2,0.18,330.34,27-09-2025,2,Muhammad Nair,Female,42,Consumer,First Class,High,Pankaj Kumar,Not Returned,Credit Card
ORD00146,CUST1369,PROD638,26-09-2025,2025,April,17,Q2,India,Gujarat,Ahmedabad,West,India,Groceries,Groceries Sub,Dry Fruits,3966,329.68,8,0.08,241.74,29-09-2025,3,Priya Saxena,Female,35,Corporate,Second Class,Critical,Sandeep Yadav,Not Returned,Credit Card
ORD00147,CUST8498,PROD974,27-09-2025,2024,November,44,Q4,India,Gujarat,Ahmedabad,South,India,Toys,Toys Sub,Puzzle Set,4099,543.75,4,0.25,199.82,03-10-2025,6,Neha Desai,Female,21,Consumer,Standard Class,High,Vivek Verma,Not Returned,Net Banking
ORD00148,CUST8200,PROD100,28-09-2025,2025,June,26,Q2,India,Uttar Pradesh,Lucknow,East,India,Groceries,Groceries Sub,Dry Fruits,5290,545.99,8,0.18,377.97,01-10-2025,3,Nitin Mishra,Female,21,Consumer,First Class,Low,Sandeep Yadav,Not Returned,UPI
ORD00149,CUST2247,PROD525,29-09-2025,2024,February,6,Q1,India,Uttar Pradesh,Varanasi,North,India,Furniture,Furniture Sub,Leptop,5718,1062.41,6,0.2,199.85,03-10-2025,4,Suresh Mukherjee,Male,65,Consumer,Second Class,Low,Sandeep Yadav,Returned,COD
ORD00150,CUST9122,PROD358,30-09-2025,2024,July,27,Q3,India,Maharashtra,Mumbai,West,India,Office Supplies,Office Supplies Sub,Printer Paper,4720,872.79,8,0.05,202.38,04-10-2025,4,Swati Nair,Female,20,Consumer,Second Class,Critical,Pankaj Kumar,Not Returned,Net Banking
ORD00151,CUST7557,PROD573,01-10-2025,2024,August,34,Q3,India,Asam,Jaipur,North,India,Technology,Technology Sub,SSD,5306,1234.35,1,0.02,175.06,07-10-2025,6,Ishaan Pillai,Female,19,Home Office,Same Day,Critical,Rakesh Singh,Not Returned,UPI
ORD00152,CUST2552,PROD605,02-10-2025,2024,November,47,Q4,India,Uttar Pradesh,Chennai,North,India,Furniture,Furniture Sub,Smart Phones,6169,1231.65,5,0.1,262.18,07-10-2025,5,Siya Yadav,Female,32,Corporate,Second Class,Low,Amit Sharma,Not Returned,UPI
ORD00153,CUST7828,PROD436,03-10-2025,2025,May,20,Q2,India,Asam,Jaipur,West,India,Furniture,Furniture Sub,Leptop,4970,1057.23,3,0.21,263.54,07-10-2025,4,Nitin Thakur,Male,56,Consumer,Second Class,Medium,Amit Sharma,Not Returned,COD
ORD00154,CUST8772,PROD808,04-10-2025,2025,September,39,Q3,India,Maharashtra,Mumbai,West,India,Groceries,Groceries Sub,Dry Fruits,4146,504.84,5,0,303.07,10-10-2025,6,Arjun Reddy,Male,32,Consumer,Second Class,Critical,Priya Kapoor,Not Returned,UPI
ORD00155,CUST4633,PROD967,05-10-2025,2024,June,25,Q2,India,Gujarat,Ahmedabad,South,India,Technology,Technology Sub,SSD,6871,1733.75,2,0.22,231.94,11-10-2025,6,Ajay Tripathi,Female,27,Consumer,Same Day,Low,Sandeep Yadav,Not Returned,Credit Card
ORD00156,CUST5627,PROD523,06-10-2025,2024,February,6,Q1,India,Karnataka,Bengaluru,East,India,Technology,Technology Sub,Keyboard,5911,1472.99,7,0.13,415.27,11-10-2025,5,Nisha Thakur,Male,48,Consumer,First Class,High,Sandeep Yadav,Not Returned,COD
ORD00157,CUST7601,PROD815,07-10-2025,2025,February,7,Q1,India,Uttar Pradesh,Lucknow,South,India,Technology,Technology Sub,Monitor,3786,849.67,8,0.03,188.28,14-10-2025,7,Meera Iyer,Female,20,Corporate,Second Class,Critical,Amit Sharma,Not Returned,UPI
ORD00158,CUST3467,PROD844,08-10-2025,2024,March,9,Q1,India,West Bengal,Kolkata,East,India,Electronics,Electronics Sub,Speaker,6657,695.47,5,0.21,440.14,14-10-2025,6,Manish Mukherjee,Female,42,Consumer,Same Day,High,Rohan Mehta,Not Returned,Credit Card
ORD00159,CUST3982,PROD503,09-10-2025,2025,February,8,Q1,India,Karnataka,Bengaluru,North,India,Furniture,Furniture Sub,Smart Phones,4707,883.93,7,0.07,343.06,12-10-2025,3,Suresh Singh,Female,37,Corporate,Second Class,Low,Priya Kapoor,Not Returned,Credit Card
ORD00160,CUST4619,PROD163,10-10-2025,2025,April,14,Q2,India,Karnataka,Bengaluru,South,India,Electronics,Electronics Sub,Headphones,3628,333.04,3,0.08,141.64,16-10-2025,6,Sneha Verma,Male,44,Consumer,Same Day,Critical,Rakesh Singh,Not Returned,Net Banking
ORD00161,CUST9205,PROD916,11-10-2025,2024,January,2,Q1,India,Maharashtra,Pune,West,India,Groceries,Groceries Sub,Dry Fruits,6309,632.14,1,0.23,251.17,14-10-2025,3,Deepak Saxena,Male,62,Consumer,Standard Class,High,Rakesh Singh,Not Returned,Credit Card
ORD00162,CUST8429,PROD811,12-10-2025,2024,January,3,Q1,India,Gujarat,Ahmedabad,North,India,Technology,Technology Sub,Laptop,5941,1631.13,4,0.06,311.91,19-10-2025,7,Aadhya Srivastava,Female,23,Consumer,Standard Class,Critical,Rakesh Singh,Not Returned,Net Banking
ORD00163,CUST9830,PROD603,13-10-2025,2025,May,19,Q2,India,Maharashtra,Pune,South,India,Toys,Toys Sub,Puzzle Set,5665,597.81,5,0.29,249.64,15-10-2025,2,Rahul Pandey,Female,24,Home Office,Same Day,Medium,Vivek Verma,Not Returned,Credit Card
ORD00164,CUST3895,PROD972,14-10-2025,2024,May,19,Q2,India,Delhi,New Delhi,North,India,Groceries,Groceries Sub,Dry Fruits,4828,393.93,8,0.25,190.02,20-10-2025,6,Krishna Mishra,Female,19,Consumer,Same Day,Low,Vivek Verma,Returned,COD
ORD00165,CUST2283,PROD487,15-10-2025,2024,July,29,Q3,India,Uttar Pradesh,Chennai,East,India,Office Supplies,Office Supplies Sub,Notebook,6466,987.29,7,0.11,223.06,22-10-2025,7,Sai Dubey,Female,36,Corporate,First Class,Low,Sandeep Yadav,Not Returned,UPI
ORD00166,CUST6084,PROD818,16-10-2025,2025,March,11,Q1,India,Asam,Jaipur,North,India,Technology,Technology Sub,SSD,4856,1252.6,7,0.28,273.93,21-10-2025,5,Ishaan Agarwal,Male,20,Corporate,Second Class,High,Sandeep Yadav,Not Returned,Net Banking
ORD00167,CUST5230,PROD462,17-10-2025,2025,May,18,Q2,India,Gujarat,Ahmedabad,East,India,Fashion,Fashion Sub,T-Shirt,4517,467.04,1,0.24,192.08,20-10-2025,3,Aarti Saxena,Male,18,Home Office,First Class,Medium,Sandeep Yadav,Not Returned,Debit Card
ORD00168,CUST3863,PROD735,18-10-2025,2025,June,24,Q2,India,Uttar Pradesh,Chennai,South,India,Technology,Technology Sub,Mouse,5966,1364.4,7,0.04,342.72,20-10-2025,2,Vivaan Bansal,Female,60,Home Office,Same Day,Medium,Vivek Verma,Not Returned,Debit Card
ORD00169,CUST5394,PROD226,19-10-2025,2025,January,2,Q1,India,Uttar Pradesh,Chennai,South,India,Fashion,Fashion Sub,T-Shirt,5365,471.83,1,0.04,428.16,23-10-2025,4,Aadhya Tiwari,Female,49,Consumer,Second Class,Critical,Amit Sharma,Not Returned,Debit Card
ORD00170,CUST4771,PROD770,20-10-2025,2024,January,4,Q1,India,Karnataka,Bengaluru,South,India,Furniture,Furniture Sub,Leptop,3755,765.04,1,0.27,206.41,23-10-2025,3,Anchal Verma,Female,23,Consumer,First Class,High,Anjali Gupta,Not Returned,UPI
ORD00171,CUST4270,PROD881,21-10-2025,2025,February,5,Q1,India,West Bengal,Kolkata,West,India,Fashion,Fashion Sub,T-Shirt,6343,864.94,7,0.23,382.32,24-10-2025,3,Aarav Rao,Female,62,Consumer,Second Class,High,Vivek Verma,Not Returned,Net Banking
ORD00172,CUST5380,PROD420,22-10-2025,2025,June,24,Q2,India,West Bengal,Kolkata,West,India,Office Supplies,Office Supplies Sub,Pen Set,5531,915.42,5,0.22,300.23,29-10-2025,7,Amit Rao,Female,24,Corporate,First Class,Critical,Amit Sharma,Not Returned,Debit Card
ORD00173,CUST3836,PROD374,23-10-2025,2024,December,51,Q4,India,Uttar Pradesh,Prayagraj,East,India,Office Supplies,Office Supplies Sub,Pen Set,4174,703.37,3,0.23,307.26,24-10-2025,1,Muhammad Desai,Female,25,Corporate,Second Class,Medium,Sandeep Yadav,Not Returned,Credit Card
ORD00174,CUST2173,PROD719,24-10-2025,2025,February,7,Q1,India,Uttar Pradesh,Chennai,North,India,Office Supplies,Office Supplies Sub,Notebook,3570,690.02,7,0.19,140.25,28-10-2025,4,Rahul Rao,Male,47,Home Office,Same Day,Critical,Rohan Mehta,Not Returned,Credit Card
ORD00175,CUST2371,PROD222,25-10-2025,2024,September,39,Q3,India,Maharashtra,Mumbai,North,India,Furniture,Furniture Sub,Smart Phones,6599,1160.26,6,0.02,437.81,26-10-2025,1,Manish Reddy,Female,60,Corporate,Second Class,Medium,Pankaj Kumar,Not Returned,UPI
ORD00176,CUST6389,PROD299,26-10-2025,2025,July,29,Q3,India,Delhi,New Delhi,North,India,Furniture,Furniture Sub,Leptop,5147,1095.39,8,0.09,354.66,31-10-2025,5,Anika Pillai,Female,53,Home Office,First Class,Low,Amit Sharma,Not Returned,Credit Card
ORD00177,CUST7101,PROD509,27-10-2025,2025,October,41,Q4,India,Uttar Pradesh,Prayagraj,East,India,Books,Books Sub,Analytics Book,5887,539.56,6,0.3,348.07,28-10-2025,1,Deepak Rao,Male,43,Consumer,Standard Class,Critical,Rakesh Singh,Not Returned,Net Banking
ORD00178,CUST5052,PROD931,28-10-2025,2024,November,45,Q4,India,Uttar Pradesh,Varanasi,South,India,Furniture,Furniture Sub,Smart Phones,3774,806.02,6,0.17,131.86,04-11-2025,7,Aarav Reddy,Male,55,Consumer,Second Class,Critical,Anjali Gupta,Not Returned,COD
ORD00179,CUST1358,PROD444,29-10-2025,2024,May,22,Q2,India,West Bengal,Kolkata,North,India,Groceries,Groceries Sub,Dry Fruits,6915,705.76,1,0.2,390.04,31-10-2025,2,Reyansh Mehta,Male,44,Consumer,Same Day,Medium,Priya Kapoor,Not Returned,Net Banking
